X,Y,OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsReimbursable,IsTrespass,IsUnifiedCommand,LocalIncidentIdentifier,ModifiedBySystem,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID
-87.1523350259999,34.341276452,298299,27941993,,FIREREPORTING,2023/03/07 00:55:00+00,2023/03/15 17:47:00+00,wildcad,19,5,ALAIC,,,,,,,,,,Human,,,P5TC,,2023/03/06 18:57:00+00,,2023/03/15 17:47:00+00,,,,,P8,0801,SACC,,,,,,BK Bobcat,,WF,FI,34.33484,-87.18716,5,,{BE1E749F-9B1F-4772-8F57-0D93CF5F7F2C},,0,1,0,0,0,,230107,wildcad,,,,Lawrence,ALAIC,01079,USFS,ALALF,,USFS,Federal,,,,,,,SA38,USFS,ALALF,US-AL,,,,,,2023-ALALF-230107,No Decision,,,,2023/03/07 19:35:23+00,2023/04/04 16:57:58+00,0,,,{BE1E749F-9B1F-4772-8F57-0D93CF5F7F2C},{8F6460A2-017E-41FE-B9E2-1A488A7BF48E}
-94.9806973,36.3150764760001,298304,23877839,,FIREREPORTING,2023/03/07 20:29:59+00,2023/03/11 18:00:00+00,wildcad,0.1,0.1,ARAOC,,,,,,,,,,Human,,,P5TD,,2023/03/07 18:59:59+00,,2023/03/11 18:00:00+00,,,,,PA,1522,SACC,,,,,,GIDDY,,WF,FI,36.31507,-94.98069,,,{D1E9DFB4-1928-4847-8003-9DDD3405AC9D},,0,1,0,0,0,,000457,wildcad,,,,Delaware,ARAOC,40041,,,,Tribal,Other,,,,,,,SA17A,TRIBE,OKCNA,US-OK,,,,,,2023-OKCNA-000457,No Decision,,,,2023/03/07 20:47:52+00,2023/03/11 20:35:09+00,0,,,{7D7D8FAD-0A0A-4309-8A6C-6A8F7C65EFD3},{8F92BCBF-B4BB-45C5-9145-8E8F534277E5}
-82.0777838929999,39.61209072,298307,27943595,,FIREREPORTING,2023/03/07 20:29:59+00,2023/03/15 13:56:00+00,wildcad,0.4,0.1,PAMACC,,,,,,,,,,Human,,,P5TE,,2023/03/07 19:02:00+00,,2023/03/15 13:56:00+00,,,,,P9,0914,EACC,,,,,,Chapel Hill ,,WF,FI,39.612083,-82.077778,0.25,,{E792007C-B035-4A31-ADB1-EEA4D66DC389},,0,1,0,0,0,,000133,wildcad,,,,Perry,PAMACC,39127,,,,Private,Private,,,,,,,EA16,USFS,OHWAF,US-OH,,,,,,2023-OHWAF-000133,No Decision,,,,2023/03/07 20:48:50+00,2023/03/15 14:35:24+00,0,,,{E792007C-B035-4A31-ADB1-EEA4D66DC389},{EF470280-B7D4-429D-B04D-3ECA75668A6C}
-81.260217634,39.469824728,298316,23877848,,DEFAULT,,,wildcad,129,1,PAMACC,,,,,,,,,,Undetermined,,,,,2023/01/30 17:06:29+00,,,,,,,,,EACC,,,,,,Dart A Rx,,RX,FI,39.469817,-81.260214,129,,{264E2371-53B7-4D69-88B6-315508AE9C2F},,0,0,0,0,0,,000042,wildcad,,,,Washington,PAMACC,39167,USFS,OHWAF,,USFS,Federal,,,,,,,EA16,USFS,OHWAF,US-OH,,,,,,2023-OHWAF-000042,No Decision,,,,2023/03/07 21:17:11+00,2023/03/09 22:26:22+00,0,,,{AE3E87E9-65AE-4264-B172-64AE1D8A0B0E},{16439FC9-9D14-4BD4-ABF5-7B3B6D6A4813}
-92.748256732,36.6680766530001,298317,27942797,,FIREREPORTING,2023/03/07 21:17:59+00,2023/03/21 18:00:00+00,wildcad,0.25,0.25,MOMOC,,,,,,,,,,Undetermined,,,P5TF,,2023/03/07 19:44:59+00,,2023/03/21 18:00:00+00,,,,,P9,0905,EACC,,,,,,Glade Top,,WF,FI,36.66807,-92.74825,0.25,,{5CA20D04-B108-4C1B-8845-3ABDB1C7688A},,0,0,0,0,0,,000121,wildcad,,,,Ozark,MOMOC,29153,USFS,MOMTF,,USFS,Federal,,,,,,,EA13,USFS,MOMTF,US-MO,,,,,,2023-MOMTF-000121,No Decision,,,,2023/03/07 21:19:11+00,2023/03/21 19:05:37+00,0,,,{5CA20D04-B108-4C1B-8845-3ABDB1C7688A},{FE956061-D837-44CC-A1ED-1F3066290B2D}
-94.854377265,36.2902264780001,298319,23877851,,FIREREPORTING,2023/03/07 21:04:59+00,2023/03/07 21:04:59+00,wildcad,0.1,0.1,ARAOC,,,,,,,,,,Human,,,P5TG,,2023/03/07 21:04:59+00,,2023/03/07 21:04:59+00,,,,,PA,1522,SACC,,,,,,WIDOW,,WF,FI,36.29022,-94.85437,0.1,,{D35D2C99-2DEA-4481-914F-F84DEA3DAC35},,0,1,0,0,0,,000458,firecode,,,,Delaware,ARAOC,40041,TRIBE,OKCNA,,Tribal,Other,,,,,,,SA17A,TRIBE,OKCNA,US-OK,,,,,,2023-OKCNA-000458,No Decision,,,,2023/03/07 21:36:43+00,2023/03/07 21:38:04+00,0,,,{A2DC03BD-2DB2-4B22-9EAE-048127DA4767},{BE83FA5B-CB7C-43E7-853D-653F57149E3E}
-94.856597267,36.311616481,298320,23877852,,FIREREPORTING,2023/03/07 21:04:59+00,2023/03/07 21:04:59+00,wildcad,0.1,0.1,ARAOC,,,,,,,,,,Human,,,P5TH,,2023/03/07 21:04:59+00,,2023/03/07 21:04:59+00,,,,,PA,1522,SACC,,,,,,MOTH,,WF,FI,36.31161,-94.85659,,,{84E9C276-6377-4DB5-AE74-157954F2C8DF},,0,1,0,0,0,,000459,firecode,,,,Delaware,ARAOC,40041,,,,Tribal,Other,,,,,,,SA17A,TRIBE,OKCNA,US-OK,,,,,,2023-OKCNA-000459,No Decision,,,,2023/03/07 21:39:49+00,2023/03/07 21:41:04+00,0,,,{CBEFBF44-0E25-411E-9BA3-384FA02FDD05},{F5420A07-A641-4E7F-A883-B08ED4EAA3DF}
-95.006877307,36.311336474,298321,23877853,,FIREREPORTING,2023/03/07 19:44:59+00,2023/03/11 18:00:00+00,wildcad,1,1,ARAOC,,,,,,,,,,Human,,,P5TJ,,2023/03/07 18:00:00+00,,2023/03/11 18:00:00+00,,,,,PA,1522,SACC,,,,,,COUNTY LINE,,WF,FI,36.31133,-95.00687,1,,{E28159B3-AC98-4E0D-B672-115552CB0ACA},,0,1,0,0,0,,000460,wildcad,,,,Mayes,ARAOC,40097,TRIBE,OKCNA,,Tribal,Other,,,,,,,SA17A,TRIBE,OKCNA,US-OK,,,,,,2023-OKCNA-000460,No Decision,,,,2023/03/07 21:43:48+00,2023/03/11 20:34:46+00,0,,,{BEB631C0-9DAD-4C0C-91FE-EF0E1CE87198},{D38F64C5-45B6-4EA0-831D-344E3E60FF91}
-96.854927818,36.6946664440001,298322,27942799,,FIREREPORTING,2023/03/08 18:00:00+00,2023/03/27 15:59:59+00,wildcad,315,315,ARAOC,15000,,,,,Minimal,,,,Human,,,P5TK,,2023/03/06 21:00:00+00,Type 4 Incident,2023/03/27 15:59:59+00,0,100,0,0,PA,1522,SACC,2023/03/08 18:32:02+00,2023/03/06 21:59:59+00,2023/03/08 18:00:00+00,F,Type 4 IC,RED RIVER 5,"5 miles SW of Burbank, OK",WF,FI,36.69466,-96.85492,,,{5671C9DE-67E1-4215-97A7-818249B967C3},,0,1,0,0,0,0,000461,wildcad,100,100,Burbank,Osage,ARAOC,40113,,,,Private,Private,,,,,,,SA03,BIA,OKOSA,US-OK,,,Tall Grass (2.5 feet),Hardwood Litter,,2023-OKOSA-000461,No Decision,,,,2023/03/07 21:47:13+00,2023/03/27 16:53:25+00,0,,,{5671C9DE-67E1-4215-97A7-818249B967C3},{ED21F8CA-CB20-4462-8DA3-819913550C9F}
-83.253433975,35.5731068630001,298324,23877856,,FIREREPORTING,,2023/03/08 18:59:59+00,wildcad,0.25,0.25,NCNCC,,,,,,,,,,Human,,,P5TL,,2023/03/07 21:36:00+00,,2023/03/10 17:00:00+00,,,,,,,SACC,,,,,,CALHOUN I,,WF,FI,35.5731,-83.25343,0.25,,{9453F95E-DAD4-49DB-96CE-97D1BED98294},,0,1,0,0,0,,230061,wildcad,,,,Swain,NCNCC,37173,BIA,NCECA,,BIA,Federal,,,,,,,SA31A,BIA,NCECA,US-NC,,,,,,2023-NCECA-230061,No Decision,,,,2023/03/07 22:07:22+00,2023/03/10 16:49:16+00,0,,,{3E25BD56-66F5-4710-B3BE-DBFFF7A5A00F},{F5F3E882-CD9C-4978-AEA6-64392E5E2353}
-84.3047942379999,34.819923664,298325,27944390,,FIREREPORTING,2023/03/07 22:21:00+00,2023/03/09 15:49:59+00,wildcad,0.1,0.5,GAGIC,,,,,,,,,,Undetermined,,,,,2023/03/07 20:44:11+00,,2023/03/09 15:59:59+00,,,,,,,SACC,,,,,,Deep Gap,,WF,FI,34.819917,-84.304783,0.5,,{D83634A0-3C61-4D67-B871-E78E26CDC72C},,0,0,0,0,0,,230034,wildcad,,,,Fannin,GAGIC,13111,,,,DOD,Federal,,,,,,,SA31B,FC,GAGAS,US-GA,,,,,,2023-GAGAS-230034,No Decision,,,,2023/03/07 22:11:18+00,2023/03/15 23:41:46+00,0,,,{D83634A0-3C61-4D67-B871-E78E26CDC72C},{D7483743-07E9-4627-821E-8A5BCAD95932}
-93.521066885,35.93867648,298327,23877860,,DEFAULT,2023/03/07 22:50:59+00,,wildcad,8,1,ARAOC,,,,,,,,,,Undetermined,,,,,2023/03/07 19:36:15+00,,,,,,,,,SACC,,,,,,Red Star,,WF,FI,35.94373,-93.54452,8,,{607D7AE3-1F41-40BD-A1CD-D44A5C2E3F38},,0,0,0,0,0,,000456,wildcad,,,,Madison,ARAOC,05087,,,,Private,Private,,,,,,,SA17B,USFS,AROZF,US-AR,,,,,,2023-AROZF-000456,No Decision,,,,2023/03/07 22:25:34+00,2023/03/07 22:51:45+00,0,,,{DF793749-568C-402E-A40C-8F85B5D1763B},{CBE16DD6-2DE1-4608-BF53-5C5A595F61D2}
-110.416399454,31.425560508,298328,23877859,,DEFAULT,,,IROC,,,AZTDC,,,,,,,,,,,,,,,2023/03/07 22:24:00+00,,,,,,,,,SWCC,,,,,,SCOTIA RX,,RX,FI,,,,,{0D32606C-978C-40D5-9869-DF87A47BF7D4},,0,,,,,,000095,IROC,,,,Cochise,AZTDC,04003,USFS,AZCNF,,USFS,Federal,,,,,,,SW06S,USFS,AZCNF,US-AZ,,,,,,2023-AZCNF-000095,No Decision,,,,2023/03/07 22:25:27+00,2023/03/07 22:25:27+00,0,,,{FEB79944-788E-48AC-B236-5EEA3131F1D4},{DAD54545-AFFC-46EA-B6FC-C9FE3B84848E}
-88.900515335,30.9275556650001,298329,27944393,,FIREREPORTING,,,wildcad,1178,1,MSMIC,,,,,,,,,,Undetermined,,,,,2023/03/07 14:45:30+00,,2023/03/10 16:44:00+00,,,,,,,SACC,,,,,,DE SOTO BB 7203 West   RX,,RX,FI,30.92755,-88.90051,,,{A2952099-582E-4507-9831-A1B52AE92C41},,0,0,0,0,0,,000159,wildcad,,,,Perry,MSMIC,28111,USFS,MSMNF,,USFS,Federal,,,,,,,SA22A,USFS,MSMNF,US-MS,,,,,,2023-MSMNF-000159,No Decision,,,,2023/03/07 22:28:33+00,2023/04/03 16:33:10+00,0,,,{A2952099-582E-4507-9831-A1B52AE92C41},{30342884-7A60-4683-92ED-505F5FDCC04E}
-118.202192241,34.776674938,298332,23877864,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,2023/03/07 22:43:30+00,,,,,,,,,OSCC,,,,,,LAC-079807,,WF,FI,34.77667,-118.20218,,,{E532FAD3-CDE4-4262-B663-A1ED962BD23E},,0,,,,,,079807,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2023-CALAC-079807,No Decision,,,,2023/03/07 22:48:49+00,2023/03/07 22:48:49+00,0,,,{BC2A4E43-CFDB-4CEC-8072-4B6326905AA7},{E0F528F9-3D82-45D9-A463-E3B5CD04C087}
-92.076186615,37.4964868390001,298333,27944792,,FIREREPORTING,2023/03/07 23:48:00+00,2023/03/13 21:59:59+00,wildcad,0.16,0.1,MOMOC,,,,,,,,,,Undetermined,,,P5TM,,2023/03/07 22:55:00+00,,2023/03/13 21:59:59+00,,,,,P9,0905,EACC,,,,,,Paddy Chappel,,WF,FI,37.49649,-92.07648,0.1,,{B6EDE380-66DC-49D4-92CD-57FFA49E962D},,0,0,0,0,0,,000123,wildcad,,,,Texas,MOMOC,29215,,,,Private,Private,,,,,,,EA13,USFS,MOMTF,US-MO,,,,,,2023-MOMTF-000123,No Decision,,,,2023/03/07 23:13:33+00,2023/03/16 19:27:21+00,0,,,{B6EDE380-66DC-49D4-92CD-57FFA49E962D},{1EEF995C-D168-4DFA-B8B9-EBABFA2DBD04}
-111.758611276,37.0952056130001,298334,23877866,,FIREREPORTING,2023/03/07 23:00:00+00,2023/03/08 00:00:00+00,wildcad,0.1,0.1,UTCDC,,,,,,,,,,Human,,,P5TN,,2023/03/07 20:10:00+00,,2023/03/14 19:40:00+00,,,,,PN,1522,GBCC,,,,,,MM 12 Hwy 89,,WF,FI,37.09514,-111.7468,0.1,,{EAAA7786-38E4-42D4-AA0E-AC0FEF13F7C1},,0,1,0,0,0,,000038,wildcad,,,,Kane,UTCDC,49025,DFF,UTSWS,,State,Other,,,,,,,GB35,DFF,UTSWS,US-UT,,,,,,2023-UTSWS-000038,No Decision,,,,2023/03/07 23:26:28+00,2023/03/14 20:18:13+00,0,,,{078F5269-C603-4F2D-8982-3B4E9B15AD91},{7AFFAD1C-2157-4F8A-8E57-75E02185E445}
-83.4275209639999,34.486273628,298337,27945191,,DEFAULT,,,wildcad,1,1,GAGIC,,,,,,,,,,Undetermined,,,,,2023/03/07 12:59:59+00,,,,,,,,,SACC,,,,,,RX Allen Mountain,,RX,FI,34.485167,-83.423167,378,,{29E48EFB-F969-4DCD-96C7-C345D202BE40},,0,0,0,0,0,,230033,wildcad,,,,Stephens,GAGIC,13257,USFS,GACHF,,USFS,Federal,,,,,,,SA40,USFS,GACHF,US-GA,,,,,,2023-GACHF-230033,No Decision,,,,2023/03/08 00:22:47+00,2023/03/30 15:30:17+00,0,,,{29E48EFB-F969-4DCD-96C7-C345D202BE40},{1C01A530-4CE6-4652-AEDA-BB9347695D9F}
-94.557687136,35.6193463700001,298339,23877872,,FIREREPORTING,2023/02/27 19:30:00+00,2023/02/27 20:00:00+00,wildcad,3,3,ARAOC,,,,,,,,,,Human,,,P5TT,,2023/02/17 19:17:00+00,,2023/03/01 18:00:00+00,,,,,PA,1522,SACC,,,,,,FLANAGAN,,WF,FI,35.61934,-94.55768,,,{39EE97C4-0E30-44D0-90A3-E775E2C1B9A2},,0,1,0,0,0,,000462,firecode,,,,Sequoyah,ARAOC,40135,,,,Private,Private,,,,,,,SA17A,TRIBE,OKCNA,US-OK,,,,,,2023-OKCNA-000462,No Decision,,,,2023/03/08 00:57:00+00,2023/03/08 00:58:11+00,0,,,{790EEDAF-F509-40D2-8827-101F305751AD},{3783FA69-FD9A-4BB0-9ABD-1D0956E11A97}
-118.178152166,33.9308048460001,298340,23877871,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,2023/03/08 00:52:19+00,,,,,,,,,OSCC,,,,,,LAC-079952,,WF,FI,33.9308,-118.17814,,,{3EBACE77-28FC-400D-BE8F-5E7A816E12CF},,0,,,,,,079952,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-079952,No Decision,,,,2023/03/08 00:54:49+00,2023/03/08 00:54:49+00,0,,,{52021EE0-A0B2-4315-B449-B805823EA298},{B98AD30B-AC43-4750-98B6-FF51F4DE6FA3}
-84.696004355,34.893006664,298341,27945591,,DEFAULT,,,wildcad,1,1,GAGIC,,,,,,,,,,Undetermined,,,,,2023/03/08 01:11:00+00,,,,,,,,,SACC,,,,,,RX Sumac Site Prep,,RX,FI,34.893,-84.696,,,{B05AC1CA-576E-4BF8-8AE9-DF1934E616B3},,0,0,0,0,0,,230038,wildcad,,,,Murray,GAGIC,13213,USFS,GACHF,,USFS,Federal,,,,,,,SA40,USFS,GACHF,US-GA,,,,,,2023-GACHF-230038,No Decision,,,,2023/03/08 01:16:54+00,2023/03/30 15:31:14+00,0,,,{B05AC1CA-576E-4BF8-8AE9-DF1934E616B3},{BFD072B9-3D9D-48F4-B3ED-D5B74EC1D782}
-84.615004336,34.966006683,298342,27945194,,DEFAULT,,,wildcad,,1,GAGIC,,,,,,,,,,Undetermined,,,,,2023/03/08 01:11:00+00,,,,,,,,,SACC,,,,,,RX Buffalo,,RX,FI,94.966,-94.615,26,,{9F57609E-34AB-4516-848E-07B362D383A0},,0,0,0,0,0,,230037,wildcad,,,,Fannin,GAGIC,13111,USFS,GACHF,,USFS,Federal,,,,,,,SA31B,USFS,GACHF,US-GA,,,,,,2023-GACHF-230037,No Decision,,,,2023/03/08 01:17:27+00,2023/03/30 15:30:51+00,0,,,{9F57609E-34AB-4516-848E-07B362D383A0},{A8954BC4-3DA9-45CB-BDA8-1539ADDDB427}
-118.178852231,34.703984931,298346,23877878,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,2023/03/08 02:41:00+00,,,,,,,,,OSCC,,,,,,LAC-080070,,WF,FI,34.70398,-118.17884,,,{CD3AB71B-C321-4433-85A8-3C5A557C37A2},,0,,,,,,080070,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2023-CALAC-080070,No Decision,,,,2023/03/08 02:46:49+00,2023/03/08 02:46:49+00,0,,,{745C7D84-3497-4D04-BC73-D169580E11A0},{A89A1A8C-FDBC-4E04-BD73-8803064FD799}
-117.213591999,33.889088895,298348,23877880,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,2023/03/08 03:28:12+00,,,,,,,,,OSCC,,,,,,PALO CEDRO DR  MOVA,,WF,FI,33.889084,-117.21358,,,{1E4CB531-3E68-46CA-91FD-203AB487349E},,0,0,0,0,0,,034642,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-034642,No Decision,,,,2023/03/08 03:46:34+00,2023/03/08 03:46:34+00,0,,,{253B2CC7-1A5D-478D-B076-EFCAF784DD28},{3D35E2FE-D3D5-4CC9-8E9D-B9C51C98F462}
-85.0395444389999,34.623266594,298349,23877881,,FIREREPORTING,2023/03/08 05:06:00+00,2023/03/09 17:48:59+00,wildcad,7,7,GAGIC,,,,,,,,,,Human,,,P5TU,,2023/03/08 03:04:59+00,,2023/03/13 20:03:00+00,,,,,P8,0803,SACC,,,,,,Chestnut Mountain,,WF,FI,34.62326,-85.03954,4.7,,{6FE6E72E-D8E3-4267-AE3A-064EE06644E5},,0,0,0,1,0,,230039,wildcad,,,,Whitfield,GAGIC,13313,USFS,GACHF,,USFS,Federal,,,,,,,SA40,USFS,GACHF,US-GA,,,,,,2023-GACHF-230039,No Decision,,,,2023/03/08 04:04:57+00,2023/03/13 20:05:21+00,0,,,{306C41F4-DCC1-459D-8807-2EC7343054C8},{DD1E96E9-EAD1-495D-ABB4-F3FFA4D9035A}
-89.4488943759999,30.701394497,298350,23877882,,DEFAULT,,,ics209,723,,MSMIC,1446000,,,,,Active,,,,Undetermined,,,,,2023/03/05 20:15:00+00,Type 5 Incident,,75,25,0,0,,,SACC,2023/03/08 04:27:57+00,2023/03/05 20:29:59+00,2023/03/06 17:45:00+00,F,Type 5 IC,Pearl River - 162 Aubrey Anderson Rd Poplarville,12 miles south south west of poplarville on McNeil McHenry Road,WF,FI,,,,,{DD7D77E3-E984-4818-8A7E-FA0CCB8E1159},,0,,,,,0,009055,ics209,100,100,,Pearl River,MSMIC,28109,,,,Private,Private,,,,,,,SA22A,FC,MSMSS,US-MS,,,Southern Rough,Timber (Litter and Understory),8,2023-MSMSS-009055,No Decision,,,,2023/03/08 04:25:00+00,2023/03/08 04:27:59+00,0,,,{EC4D4FBA-F872-47C9-8C81-47F9C349FFFD},{9257B461-9F00-49F8-B6D4-1C34AD13A34E}
-89.9047278319999,31.376672426,298351,23877883,,DEFAULT,,,ics209,160,,MSMIC,320000,,,,,Moderate,,,,Undetermined,,,,,2023/03/06 00:00:00+00,Type 5 Incident,,75,25,0,0,,,SACC,2023/03/11 22:19:29+00,2023/03/06 00:30:00+00,2023/03/06 08:00:00+00,F,Type 5 IC,Marion- River Rd and Old River Road Columbia,"10 miles north of columbia ms, 1.5 miles west of Hugh White Memorial Highway",WF,FI,,,,,{D56F6293-7626-4363-A5D2-53A958DD3619},,0,,,,,0,009050,ics209,100,100,,Marion,MSMIC,28091,,,,Private,Private,,,,,,,SA22A,FC,MSMSS,US-MS,,,Timber (Litter and Understory),Medium Logging Slash,3,2023-MSMSS-009050,No Decision,,,,2023/03/08 04:41:06+00,2023/03/11 22:19:30+00,0,,,{D668C86D-DF9C-480E-99A6-7CF702F6AB43},{BE3783F8-990B-4F53-8C33-AE4A4C71F337}
-89.40556108,31.0458389730001,298354,23877886,,DEFAULT,,,ics209,255,,MSMIC,510000,,,,,Active,,,,Undetermined,,,,,2023/03/04 01:30:00+00,Type 5 Incident,,75,25,0,0,,,SACC,2023/03/11 22:14:02+00,2023/03/04 02:00:00+00,2023/03/04 08:00:00+00,F,Type 5 IC,Lamar-607 Yawn School Road Lumberton,"6.5 miles north east of lumberton, 3 miles east of hwy 11",WF,FI,,,,,{C4FCAFE8-98FF-4909-A710-7B5DF0778875},,0,,,,,0,008992,ics209,100,100,,Lamar,MSMIC,28073,,,,State,Other,,,,,,,SA22A,FC,MSMSS,US-MS,,,Southern Rough,Closed Timber Litter,4,2023-MSMSS-008992,No Decision,,,,2023/03/08 05:02:33+00,2023/03/11 22:14:02+00,0,,,{EF97AACA-2BE7-4E81-A5FC-100BFABCCD2E},{12AB8457-9158-4307-BACB-CDED4A89B1F1}
-117.466643049,33.96716589,298359,23877891,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,2023/03/08 06:46:42+00,,,,,,,,,OSCC,,,,,,VAN BUREN BL / CLAY ST,,WF,FI,33.967161,-117.466631,,,{609E3F57-BC2C-4DFF-8C9C-35CE9B4EF5ED},,0,0,0,0,0,,034715,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-034715,No Decision,,,,2023/03/08 07:03:50+00,2023/03/08 07:03:50+00,0,,,{8F9CDD90-2E43-43AA-ADC0-392B888C4C29},{85649BAE-CAF4-4FB1-A04F-175142B2A9D8}
-116.971822949,33.7913198970001,298361,23877893,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,2023/03/08 08:15:45+00,,,,,,,,,OSCC,,,,,,DIAMOND VALLEY RVP SANJ,,WF,FI,33.791315,-116.971811,,,{CFB6AD79-E9D0-4FA9-8A78-7A6140020B70},,0,0,0,0,0,,034736,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-034736,No Decision,,,,2023/03/08 08:32:45+00,2023/03/08 08:32:45+00,0,,,{C730E422-CAAD-4A59-AD0A-0C14AE90F141},{F906E1DA-6AC4-406C-8EC7-C6CBE5F589BB}
-81.149932953,25.522994603,298363,27949190,,DEFAULT,,,wildcad,51000,1,FLFIC,,,,,,,,,,Undetermined,,,,,2023/03/08 12:16:25+00,,,,,,,,,SACC,,,,,,EVP CP-2 Exotics Rx 0308,,RX,FI,25.52299,-81.14993,10000,,{DC4F1B42-18C4-452B-BE64-D1D5DC0EEA17},,0,0,0,0,0,,000910,wildcad,,,,Monroe,FLFIC,12087,NPS,FLEVP,,NPS,Federal,,,,,,,SA50,NPS,FLEVP,US-FL,,,,,,2023-FLEVP-000910,No Decision,,,,2023/03/08 12:18:44+00,2023/03/16 22:34:45+00,0,,,{DC4F1B42-18C4-452B-BE64-D1D5DC0EEA17},{DC94FC0E-1C23-4EF8-AC63-9FE18732AF89}
-84.609934446,36.754527049,298364,27949590,,FIREREPORTING,2023/03/07 01:28:59+00,2023/03/09 14:00:00+00,wildcad,0.1,0.1,KYKIC,,0.1,,,,,,,,Undetermined,,,P5TW,,2023/03/06 23:53:00+00,Type 5 Incident,2023/03/10 17:00:00+00,,,,,,,SACC,,,,,,STR - Clark Hollow,,WF,FI,36.75333,-84.6159,0.1,,{9B184F17-C846-42FC-AEFD-5BCCF7694ED4},,0,1,0,0,0,0,230047,firesponse,0,,,McCreary,KYKIC,21147,DVF,KYKYS,,Private,Private,,,,,,,SA27,USFS,KYDBF,US-KY,,,,,,2023-KYDBF-230047,No Decision,,,,2023/03/08 12:47:29+00,2023/03/28 13:22:58+00,0,,,{9B184F17-C846-42FC-AEFD-5BCCF7694ED4},{DA07F8A2-95E4-4AD9-8FDF-3E4181EF2D42}
-84.5652344439999,36.9193170830001,298365,27949591,,DEFAULT,2023/03/07 00:59:59+00,2023/03/09 17:00:00+00,wildcad,0.1,0.1,KYKIC,,,,,,,,,,Undetermined,,,P5TX,,2023/03/07 00:43:00+00,Type 5 Incident,2023/03/09 17:00:00+00,,,,,,,SACC,,,,,,STR - Deep Hollow,,WF,FI,36.91946,-84.5644,0.1,,{1702764D-15FB-4EA3-AC43-6985C73F5460},,0,1,0,0,0,0,230048,firesponse,0,,,Pulaski,KYKIC,21199,FS,KYDBF,,USFS,Federal,,,,,,,SA27,USFS,KYDBF,US-KY,,,,,,2023-KYDBF-230048,No Decision,,,,2023/03/08 12:48:33+00,2023/03/28 13:23:00+00,0,,,{1702764D-15FB-4EA3-AC43-6985C73F5460},{B0622308-4039-44EA-923F-D1550C4FBEE5}
